,id,title,categories,abstract,doi,created,updated,authors,pdf_url
421,2304.03505,improving adaptive real-time video communication via cross-layer   optimization,cs.mm cs.ni,"effective adaptive bitrate (abr) algorithm or policy is of paramount importance for real-time video communication (rtvc) amid this pandemic to pursue uncompromised quality of experience (qoe). existing abr methods mainly separate the network bandwidth estimation and video encoder control, and fine-tune video bitrate towards estimated bandwidth, assuming the maximization of bandwidth utilization yields the optimal qoe. however, the qoe of a rtvc system is jointly determined by the quality of compressed video, fluency of video playback, and interaction delay. solely maximizing the bandwidth utilization without comprehensively considering compound impacts incurred by both network and video application layers, does not assure the satisfactory qoe. and the decoupling of network and video layer further exacerbates the user experience due to network-codec incoordination. this work therefore proposes the palette, a reinforcement learning based abr scheme that unifies the processing of network and video application layers to directly maximize the qoe formulated as the weighted function of video quality, stalling rate and delay. to this aim, a cross-layer optimization is proposed to derive fine-grained compression factor of upcoming frame(s) using cross-layer observations like network conditions, video encoding parameters, and video content complexity. as a result, palette manages to resolve the network-codec incoordination and to best catch up with the network fluctuation. compared with state-of-the-art schemes in real-world tests, palette not only reduces 3.1\%-46.3\% of the stalling rate, 20.2\%-50.8\% of the delay, but also improves 0.2\%-7.2\% of the video quality with comparable bandwidth consumption, under a variety of application scenarios.",,2023-04-07,,"['yueheng li', 'hao chen', 'bowei xu', 'zicheng zhang', 'zhan ma']",https://arxiv.org/pdf/2304.03505.pdf
422,2304.03507,distributional signals for node classification in graph neural networks,eess.sp cs.lg,"in graph neural networks (gnns), both node features and labels are examples of graph signals, a key notion in graph signal processing (gsp). while it is common in gsp to impose signal smoothness constraints in learning and estimation tasks, it is unclear how this can be done for discrete node labels. we bridge this gap by introducing the concept of distributional graph signals. in our framework, we work with the distributions of node labels instead of their values and propose notions of smoothness and non-uniformity of such distributional graph signals. we then propose a general regularization method for gnns that allows us to encode distributional smoothness and non-uniformity of the model output in semi-supervised node classification tasks. numerical experiments demonstrate that our method can significantly improve the performance of most base gnn models in different problem settings.",,2023-04-07,,"['feng ji', 'see hian lee', 'kai zhao', 'wee peng tay', 'jielong yang']",https://arxiv.org/pdf/2304.03507.pdf
423,2304.03509,local rose breeds detection system using transfer learning techniques,cs.cv cs.ai,"flower breed detection and giving details of that breed with the suggestion of cultivation processes and the way of taking care is important for flower cultivation, breed invention, and the flower business. among all the local flowers in bangladesh, the rose is one of the most popular and demanded flowers. roses are the most desirable flower not only in bangladesh but also throughout the world. roses can be used for many other purposes apart from decoration. as roses have a great demand in the flower business so rose breed detection will be very essential. however, there is no remarkable work for breed detection of a particular flower unlike the classification of different flowers. in this research, we have proposed a model to detect rose breeds from images using transfer learning techniques. for such work in flowers, resources are not enough in image processing and classification, so we needed a large dataset of the massive number of images to train our model. we have used 1939 raw images of five different breeds and we have generated 9306 images for the training dataset and 388 images for the testing dataset to validate the model using augmentation. we have applied four transfer learning models in this research, which are inception v3, resnet50, xception, and vgg16. among these four models, vgg16 achieved the highest accuracy of 99%, which is an excellent outcome. breed detection of a rose by using transfer learning methods is the first work on breed detection of a particular flower that is publicly available according to the study.",10.1109/icccnt54827.2022.9984329,2023-04-07,,"['amena begum farha', 'md. azizul hakim', 'mst. eshita khatun']",https://arxiv.org/pdf/2304.03509.pdf
424,2304.03535,crisp: curriculum inducing primitive informed subgoal prediction for   hierarchical reinforcement learning,cs.lg,"hierarchical reinforcement learning is a promising approach that uses temporal abstraction to solve complex long horizon problems. however, simultaneously learning a hierarchy of policies is unstable as it is challenging to train higher-level policy when the lower-level primitive is non-stationary. in this paper, we propose a novel hierarchical algorithm by generating a curriculum of achievable subgoals for evolving lower-level primitives using reinforcement learning and imitation learning. the lower level primitive periodically performs data relabeling on a handful of expert demonstrations using our primitive informed parsing approach. we provide expressions to bound the sub-optimality of our method and develop a practical algorithm for hierarchical reinforcement learning. since our approach uses a handful of expert demonstrations, it is suitable for most robotic control tasks. experimental evaluation on complex maze navigation and robotic manipulation environments show that inducing hierarchical curriculum learning significantly improves sample efficiency, and results in efficient goal conditioned policies for solving temporally extended tasks.",,2023-04-07,,"['utsav singh', 'vinay p namboodiri']",https://arxiv.org/pdf/2304.03535.pdf
425,2304.03537,domain adaptive multiple instance learning for instance-level prediction   of pathological images,cs.cv,"pathological image analysis is an important process for detecting abnormalities such as cancer from cell images. however, since the image size is generally very large, the cost of providing detailed annotations is high, which makes it difficult to apply machine learning techniques. one way to improve the performance of identifying abnormalities while keeping the annotation cost low is to use only labels for each slide, or to use information from another dataset that has already been labeled. however, such weak supervisory information often does not provide sufficient performance. in this paper, we proposed a new task setting to improve the classification performance of the target dataset without increasing annotation costs. and to solve this problem, we propose a pipeline that uses multiple instance learning (mil) and domain adaptation (da) methods. furthermore, in order to combine the supervisory information of both methods effectively, we propose a method to create pseudo-labels with high confidence. we conducted experiments on the pathological image dataset we created for this study and showed that the proposed method significantly improves the classification performance compared to existing methods.",,2023-04-07,,"['shusuke takahama', 'yusuke kurose', 'yusuke mukuta', 'hiroyuki abe', 'akihiko yoshizawa', 'tetsuo ushiku', 'masashi fukayama', 'masanobu kitagawa', 'masaru kitsuregawa', 'tatsuya harada']",https://arxiv.org/pdf/2304.03537.pdf
426,2304.03538,adjustable privacy using autoencoder-based learning structure,cs.lg cs.cr,"inference centers need more data to have a more comprehensive and beneficial learning model, and for this purpose, they need to collect data from data providers. on the other hand, data providers are cautious about delivering their datasets to inference centers in terms of privacy considerations. in this paper, by modifying the structure of the autoencoder, we present a method that manages the utility-privacy trade-off well. to be more precise, the data is first compressed using the encoder, then confidential and non-confidential features are separated and uncorrelated using the classifier. the confidential feature is appropriately combined with noise, and the non-confidential feature is enhanced, and at the end, data with the original data format is produced by the decoder. the proposed architecture also allows data providers to set the level of privacy required for confidential features. the proposed method has been examined for both image and categorical databases, and the results show a significant performance improvement compared to previous methods.",,2023-04-07,,"['mohammad ali jamshidi', 'hadi veisi', 'mohammad mahdi mojahedian', 'mohammad reza aref']",https://arxiv.org/pdf/2304.03538.pdf
427,2304.03540,chatpipe: orchestrating data preparation program by optimizing   human-chatgpt interactions,cs.db cs.ai cs.hc cs.lg,"orchestrating a high-quality data preparation program is essential for successful machine learning (ml), but it is known to be time and effort consuming. despite the impressive capabilities of large language models like chatgpt in generating programs by interacting with users through natural language prompts, there are still limitations. specifically, a user must provide specific prompts to iteratively guide chatgpt in improving data preparation programs, which requires a certain level of expertise in programming, the dataset used and the ml task. moreover, once a program has been generated, it is non-trivial to revisit a previous version or make changes to the program without starting the process over again. in this paper, we present chatpipe, a novel system designed to facilitate seamless interaction between users and chatgpt. chatpipe provides users with effective recommendation on next data preparation operations, and guides chatgpt to generate program for the operations. also, chatpipe enables users to easily roll back to previous versions of the program, which facilitates more efficient experimentation and testing. we have developed a web application for chatpipe and prepared several real-world ml tasks from kaggle. these tasks can showcase the capabilities of chatpipe and enable vldb attendees to easily experiment with our novel features to rapidly orchestrate a high-quality data preparation program.",,2023-04-07,,"['sibei chen', 'hanbing liu', 'weiting jin', 'xiangyu sun', 'xiaoyao feng', 'ju fan', 'xiaoyong du', 'nan tang']",https://arxiv.org/pdf/2304.03540.pdf
428,2304.03543,hypertab: hypernetwork approach for deep learning on small tabular   datasets,cs.lg cs.ai,"deep learning has achieved impressive performance in many domains, such as computer vision and natural language processing, but its advantage over classical shallow methods on tabular datasets remains questionable. it is especially challenging to surpass the performance of tree-like ensembles, such as xgboost or random forests, on small-sized datasets (less than 1k samples). to tackle this challenge, we introduce hypertab, a hypernetwork-based approach to solving small sample problems on tabular datasets. by combining the advantages of random forests and neural networks, hypertab generates an ensemble of neural networks, where each target model is specialized to process a specific lower-dimensional view of the data. since each view plays the role of data augmentation, we virtually increase the number of training samples while keeping the number of trainable parameters unchanged, which prevents model overfitting. we evaluated hypertab on more than 40 tabular datasets of a varying number of samples and domains of origin, and compared its performance with shallow and deep learning models representing the current state-of-the-art. we show that hypertab consistently outranks other methods on small data (with a statistically significant difference) and scores comparable to them on larger datasets.   we make a python package with the code available to download at https://pypi.org/project/hypertab/",,2023-04-07,,"['witold wydmański', 'oleksii bulenok', 'marek śmieja']",https://arxiv.org/pdf/2304.03543.pdf
429,2304.03545,ai model disgorgement: methods and choices,cs.lg cs.cr,"responsible use of data is an indispensable part of any machine learning (ml) implementation. ml developers must carefully collect and curate their datasets, and document their provenance. they must also make sure to respect intellectual property rights, preserve individual privacy, and use data in an ethical way. over the past few years, ml models have significantly increased in size and complexity. these models require a very large amount of data and compute capacity to train, to the extent that any defects in the training corpus cannot be trivially remedied by retraining the model from scratch. despite sophisticated controls on training data and a significant amount of effort dedicated to ensuring that training corpora are properly composed, the sheer volume of data required for the models makes it challenging to manually inspect each datum comprising a training corpus. one potential fix for training corpus data defects is model disgorgement -- the elimination of not just the improperly used data, but also the effects of improperly used data on any component of an ml model. model disgorgement techniques can be used to address a wide range of issues, such as reducing bias or toxicity, increasing fidelity, and ensuring responsible usage of intellectual property. in this paper, we introduce a taxonomy of possible disgorgement methods that are applicable to modern ml systems. in particular, we investigate the meaning of ""removing the effects"" of data in the trained model in a way that does not require retraining from scratch.",,2023-04-07,,"['alessandro achille', 'michael kearns', 'carson klingenberg', 'stefano soatto']",https://arxiv.org/pdf/2304.03545.pdf
430,2304.03550,hierarchical disentanglement-alignment network for robust sar vehicle   recognition,cs.cv,"due to synthetic aperture radar (sar) imaging characteristics, sar vehicle recognition faces the problem of extracting discriminative and robust target features from a small dataset. deep learning has shown impressive performance on the mstar dataset. however, data bias in a small dataset, such as background correlation, impairs the causality of these methods, i.e., discriminative features contain target and background differences. moreover, different operating conditions of sar lead to target signatures and background clutter variations in imaging results. however, many deep learning-based methods only verify robustness to target or background variations in the current experimental setting. in this paper, we propose a novel domain alignment framework named hierarchical disentanglement-alignment network (hdanet) to enhance features' causality and robustness. concisely, hdanet consists of three parts: the first part uses data augmentation to generate signature variations for domain alignment. the second part disentangles the target features through a multitask-assisted mask to prevent non-causal clutter from interfering with subsequent alignment and recognition. thirdly, a contrastive loss is employed for domain alignment to extract robust target features, and the simsiam structure is applied to mitigate conflicts between contrastive loss and feature discrimination. finally, the proposed method shows high robustness across mstar's multiple target, sensor, and environment variants. noteworthy, we add a new scene variant to verify the robustness to target and background variations. moreover, the saliency map and shapley value qualitatively and quantitatively demonstrate causality. our code is available in \url{https://github.com/waterdisappear/sar-atr-hdanet}.",,2023-04-07,,"['weijie li', 'wei yang', 'li li', 'wenpeng zhang', 'yongxiang liu']",https://arxiv.org/pdf/2304.03550.pdf
431,2304.03552,a physics-informed neural network framework for modeling   obstacle-related equations,cs.lg cs.it cs.na math.ap math.it math.na,"deep learning has been highly successful in some applications. nevertheless, its use for solving partial differential equations (pdes) has only been of recent interest with current state-of-the-art machine learning libraries, e.g., tensorflow or pytorch. physics-informed neural networks (pinns) are an attractive tool for solving partial differential equations based on sparse and noisy data. here extend pinns to solve obstacle-related pdes which present a great computational challenge because they necessitate numerical methods that can yield an accurate approximation of the solution that lies above a given obstacle. the performance of the proposed pinns is demonstrated in multiple scenarios for linear and nonlinear pdes subject to regular and irregular obstacles.",,2023-04-07,,"['hamid el bahja', 'jan christian hauffen', 'peter jung', 'bubacarr bah', 'issa karambal']",https://arxiv.org/pdf/2304.03552.pdf
432,2304.03563,do subjectivity and objectivity always agree? a case study with stack   overflow questions,cs.se,"in stack overflow (so), the quality of posts (i.e., questions and answers) is subjectively evaluated by users through a voting mechanism. the net votes (upvotes - downvotes) obtained by a post are often considered an approximation of its quality. however, about half of the questions that received working solutions got more downvotes than upvotes. furthermore, about 18% of the accepted answers (i.e., verified solutions) also do not score the maximum votes. all these counter-intuitive findings cast doubts on the reliability of the evaluation mechanism employed at so. moreover, many users raise concerns against the evaluation, especially downvotes to their posts. therefore, rigorous verification of the subjective evaluation is highly warranted to ensure a non-biased and reliable quality assessment mechanism. in this paper, we compare the subjective assessment of questions with their objective assessment using 2.5 million questions and ten text analysis metrics. according to our investigation, four objective metrics agree with the subjective evaluation, two do not agree, one either agrees or disagrees, and the remaining three neither agree nor disagree with the subjective evaluation. we then develop machine learning models to classify the promoted and discouraged questions. our models outperform the state-of-the-art models with a maximum of about 76% - 87% accuracy.",,2023-04-07,,"['saikat mondal', 'mohammad masudur rahman', 'chanchal k. roy']",https://arxiv.org/pdf/2304.03563.pdf
433,2304.03571,$\beta$-variational autoencoders and transformers for reduced-order   modelling of fluid flows,physics.flu-dyn cs.lg,"variational autoencoder (vae) architectures have the potential to develop reduced-order models (roms) for chaotic fluid flows. we propose a method for learning compact and near-orthogonal roms using a combination of a $\beta$-vae and a transformer, tested on numerical data from a two-dimensional viscous flow in both periodic and chaotic regimes. the $\beta$-vae is trained to learn a compact latent representation of the flow velocity, and the transformer is trained to predict the temporal dynamics in latent space. using the $\beta$-vae to learn disentangled representations in latent-space, we obtain a more interpretable flow model with features that resemble those observed in the proper orthogonal decomposition, but with a more efficient representation. using poincar\'e maps, the results show that our method can capture the underlying dynamics of the flow outperforming other prediction models. the proposed method has potential applications in other fields such as weather forecasting, structural dynamics or biomedical engineering.",,2023-04-07,,"['alberto solera-rico', 'carlos sanmiguel vila', 'm. a. gómez', 'yuning wang', 'abdulrahman almashjary', 'scott t. m. dawson', 'ricardo vinuesa']",https://arxiv.org/pdf/2304.03571.pdf
434,2304.03572,weakly supervised segmentation with point annotations for histopathology   images via contrast-based variational model,eess.iv cs.cv cs.lg,"image segmentation is a fundamental task in the field of imaging and vision. supervised deep learning for segmentation has achieved unparalleled success when sufficient training data with annotated labels are available. however, annotation is known to be expensive to obtain, especially for histopathology images where the target regions are usually with high morphology variations and irregular shapes. thus, weakly supervised learning with sparse annotations of points is promising to reduce the annotation workload. in this work, we propose a contrast-based variational model to generate segmentation results, which serve as reliable complementary supervision to train a deep segmentation model for histopathology images. the proposed method considers the common characteristics of target regions in histopathology images and can be trained in an end-to-end manner. it can generate more regionally consistent and smoother boundary segmentation, and is more robust to unlabeled `novel' regions. experiments on two different histology datasets demonstrate its effectiveness and efficiency in comparison to previous models.",,2023-04-07,,"['hongrun zhang', 'liam burrows', 'yanda meng', 'declan sculthorpe', 'abhik mukherjee', 'sarah e coupland', 'ke chen', 'yalin zheng']",https://arxiv.org/pdf/2304.03572.pdf
435,2304.03585,armantts single-speaker persian dataset,cs.cl,"tts, or text-to-speech, is a complicated process that can be accomplished through appropriate modeling using deep learning methods. in order to implement deep learning models, a suitable dataset is required. since there is a scarce amount of work done in this field for the persian language, this paper will introduce the single speaker dataset: armantts. we compared the characteristics of this dataset with those of various prevalent datasets to prove that armantts meets the necessary standards for teaching a persian text-to-speech conversion model. we also combined the tacotron 2 and hifi gan to design a model that can receive phonemes as input, with the output being the corresponding speech. 4.0 value of mos was obtained from real speech, 3.87 value was obtained by the vocoder prediction and 2.98 value was reached with the synthetic speech generated by the tts model.",,2023-04-07,,"['mohammd hasan shamgholi', 'vahid saeedi', 'javad peymanfard', 'leila alhabib', 'hossein zeinali']",https://arxiv.org/pdf/2304.03585.pdf
436,2304.03588,anomalous sound detection using audio representation with machine id   based contrastive learning pretraining,cs.sd cs.lg eess.as,"existing contrastive learning methods for anomalous sound detection refine the audio representation of each audio sample by using the contrast between the samples' augmentations (e.g., with time or frequency masking). however, they might be biased by the augmented data, due to the lack of physical properties of machine sound, thereby limiting the detection performance. this paper uses contrastive learning to refine audio representations for each machine id, rather than for each audio sample. the proposed two-stage method uses contrastive learning to pretrain the audio representation model by incorporating machine id and a self-supervised id classifier to fine-tune the learnt model, while enhancing the relation between audio features from the same id. experiments show that our method outperforms the state-of-the-art methods using contrastive learning or self-supervised classification in overall anomaly detection performance and stability on dcase 2020 challenge task2 dataset.",,2023-04-07,2023-04-10,"['jian guan', 'feiyang xiao', 'youde liu', 'qiaoxi zhu', 'wenwu wang']",https://arxiv.org/pdf/2304.03588.pdf
437,2304.03589,on efficient training of large-scale deep learning models: a literature   review,cs.lg cs.ai cs.dc,"the field of deep learning has witnessed significant progress, particularly in computer vision (cv), natural language processing (nlp), and speech. the use of large-scale models trained on vast amounts of data holds immense promise for practical applications, enhancing industrial productivity and facilitating social development. with the increasing demands on computational capacity, though numerous studies have explored the efficient training, a comprehensive summarization on acceleration techniques of training deep learning models is still much anticipated. in this survey, we present a detailed review for training acceleration. we consider the fundamental update formulation and split its basic components into five main perspectives: (1) data-centric: including dataset regularization, data sampling, and data-centric curriculum learning techniques, which can significantly reduce the computational complexity of the data samples; (2) model-centric, including acceleration of basic modules, compression training, model initialization and model-centric curriculum learning techniques, which focus on accelerating the training via reducing the calculations on parameters; (3) optimization-centric, including the selection of learning rate, the employment of large batchsize, the designs of efficient objectives, and model average techniques, which pay attention to the training policy and improving the generality for the large-scale models; (4) budgeted training, including some distinctive acceleration methods on source-constrained situations; (5) system-centric, including some efficient open-source distributed libraries/systems which provide adequate hardware support for the implementation of acceleration algorithms. by presenting this comprehensive taxonomy, our survey presents a comprehensive review to understand the general mechanisms within each component and their joint interaction.",,2023-04-07,,"['li shen', 'yan sun', 'zhiyuan yu', 'liang ding', 'xinmei tian', 'dacheng tao']",https://arxiv.org/pdf/2304.03589.pdf
438,2304.03593,deep reinforcement learning-based mapless crowd navigation with   perceived risk of the moving crowd for mobile robots,cs.ro cs.ai cs.lg,"classical map-based navigation methods are commonly used for robot navigation, but they often struggle in crowded environments due to the frozen robot problem (frp). deep reinforcement learning-based methods address the frp problem, however, suffer from the issues of generalization and scalability. to overcome these challenges, we propose a method that uses collision probability (cp) to help the robot navigate safely through crowds. the inclusion of cp in the observation space gives the robot a sense of the level of danger of the moving crowd. the robot will navigate through the crowd when it appears safe but will take a detour when the crowd is moving aggressively. by focusing on the most dangerous obstacle, the robot will not be confused when the crowd density is high, ensuring scalability of the model. our approach was developed using deep reinforcement learning (drl) and trained using the gazebo simulator in a non cooperative crowd environment with obstacles moving at randomized speeds and directions. we then evaluated our model on four different crowd-behavior scenarios with varying densities of crowds. the results shown that our method achieved a 100% success rate in all test settings. we compared our approach with a current state-of-the-art drlbased approach, and our approach has performed significantly better. importantly, our method is highly generalizable and requires no fine-tuning after being trained once. we further demonstrated the crowd navigation capability of our model in real-world tests.",,2023-04-07,,"['hafiq anas', 'ong wee hong', 'owais ahmed malik']",https://arxiv.org/pdf/2304.03593.pdf
439,2304.03602,pallet detection from synthetic data using game engines,cs.cv cs.ai,"this research sets out to assess the viability of using game engines to generate synthetic training data for machine learning in the context of pallet segmentation. using synthetic data has been proven in prior research to be a viable means of training neural networks and saves hours of manual labour due to the reduced need for manual image annotation. machine vision for pallet detection can benefit from synthetic data as the industry increases the development of autonomous warehousing technologies. as per our methodology, we developed a tool capable of automatically generating large amounts of annotated training data from 3d models at pixel-perfect accuracy and a much faster rate than manual approaches. regarding image segmentation, a mask r-cnn pipeline was used, which achieved an ap50 of 86% for individual pallets.",,2023-04-07,,"['jouveer naidoo', 'nicholas bates', 'trevor gee', 'mahla nejati']",https://arxiv.org/pdf/2304.03602.pdf
440,2304.03609,revisiting automated prompting: are we actually doing better?,cs.cl cs.lg,"current literature demonstrates that large language models (llms) are great few-shot learners, and prompting significantly increases their performance on a range of downstream tasks in a few-shot learning setting. an attempt to automate human-led prompting followed, with some progress achieved. in particular, subsequent work demonstrates automation can outperform fine-tuning in certain k-shot learning scenarios.   in this paper, we revisit techniques for automated prompting on six different downstream tasks and a larger range of k-shot learning settings. we find that automated prompting does not consistently outperform simple manual prompts. our work suggests that, in addition to fine-tuning, manual prompts should be used as a baseline in this line of research.",,2023-04-07,,"['yulin zhou', 'yiren zhao', 'ilia shumailov', 'robert mullins', 'yarin gal']",https://arxiv.org/pdf/2304.03609.pdf
441,2304.03626,asynchronous federated continual learning,cs.lg cs.cv,"the standard class-incremental continual learning setting assumes a set of tasks seen one after the other in a fixed and predefined order. this is not very realistic in federated learning environments where each client works independently in an asynchronous manner getting data for the different tasks in time-frames and orders totally uncorrelated with the other ones. we introduce a novel federated learning setting (afcl) where the continual learning of multiple tasks happens at each client with different orderings and in asynchronous time slots. we tackle this novel task using prototype-based learning, a representation loss, fractal pre-training, and a modified aggregation policy. our approach, called fedspace, effectively tackles this task as shown by the results on the cifar-100 dataset using 3 different federated splits with 50, 100, and 500 clients, respectively. the code and federated splits are available at https://github.com/lttm/fedspace.",,2023-04-07,,"['donald shenaj', 'marco toldo', 'alberto rigon', 'pietro zanuttigh']",https://arxiv.org/pdf/2304.03626.pdf
442,2304.03635,a2j-transformer: anchor-to-joint transformer network for 3d interacting   hand pose estimation from a single rgb image,cs.cv,"3d interacting hand pose estimation from a single rgb image is a challenging task, due to serious self-occlusion and inter-occlusion towards hands, confusing similar appearance patterns between 2 hands, ill-posed joint position mapping from 2d to 3d, etc.. to address these, we propose to extend a2j-the state-of-the-art depth-based 3d single hand pose estimation method-to rgb domain under interacting hand condition. our key idea is to equip a2j with strong local-global aware ability to well capture interacting hands' local fine details and global articulated clues among joints jointly. to this end, a2j is evolved under transformer's non-local encoding-decoding framework to build a2j-transformer. it holds 3 main advantages over a2j. first, self-attention across local anchor points is built to make them global spatial context aware to better capture joints' articulation clues for resisting occlusion. secondly, each anchor point is regarded as learnable query with adaptive feature learning for facilitating pattern fitting capacity, instead of having the same local representation with the others. last but not least, anchor point locates in 3d space instead of 2d as in a2j, to leverage 3d pose prediction. experiments on challenging interhand 2.6m demonstrate that, a2j-transformer can achieve state-of-the-art model-free performance (3.38mm mpjpe advancement in 2-hand case) and can also be applied to depth domain with strong generalization.",,2023-04-07,,"['changlong jiang', 'yang xiao', 'cunlin wu', 'mingyang zhang', 'jinghong zheng', 'zhiguo cao', 'joey tianyi zhou']",https://arxiv.org/pdf/2304.03635.pdf
443,2304.03638,compressed regression over adaptive networks,cs.lg cs.ma eess.sp math.oc stat.ml,"in this work we derive the performance achievable by a network of distributed agents that solve, adaptively and in the presence of communication constraints, a regression problem. agents employ the recently proposed actc (adapt-compress-then-combine) diffusion strategy, where the signals exchanged locally by neighboring agents are encoded with randomized differential compression operators. we provide a detailed characterization of the mean-square estimation error, which is shown to comprise a term related to the error that agents would achieve without communication constraints, plus a term arising from compression. the analysis reveals quantitative relationships between the compression loss and fundamental attributes of the distributed regression problem, in particular, the stochastic approximation error caused by the gradient noise and the network topology (through the perron eigenvector). we show that knowledge of such relationships is critical to allocate optimally the communication resources across the agents, taking into account their individual attributes, such as the quality of their data or their degree of centrality in the network topology. we devise an optimized allocation strategy where the parameters necessary for the optimization can be learned online by the agents. illustrative examples show that a significant performance improvement, as compared to a blind (i.e., uniform) resource allocation, can be achieved by optimizing the allocation by means of the provided mean-square-error formulas.",,2023-04-07,,"['marco carpentiero', 'vincenzo matta', 'ali h. sayed']",https://arxiv.org/pdf/2304.03638.pdf
444,2304.03640,feddisc: a computation-efficient federated learning framework for power   systems disturbance and cyber attack discrimination,cs.cr cs.dc cs.lg,"with the growing concern about the security and privacy of smart grid systems, cyberattacks on critical power grid components, such as state estimation, have proven to be one of the top-priority cyber-related issues and have received significant attention in recent years. however, cyberattack detection in smart grids now faces new challenges, including privacy preservation and decentralized power zones with strategic data owners. to address these technical bottlenecks, this paper proposes a novel federated learning-based privacy-preserving and communication-efficient attack detection framework, known as feddisc, that enables discrimination between power system disturbances and cyberattacks. specifically, we first propose a federated learning approach to enable supervisory control and data acquisition subsystems of decentralized power grid zones to collaboratively train an attack detection model without sharing sensitive power related data. secondly, we put forward a representation learning-based deep auto-encoder network to accurately detect power system and cybersecurity anomalies. lastly, to adapt our proposed framework to the timeliness of real-world cyberattack detection in sgs, we leverage the use of a gradient privacy-preserving quantization scheme known as dp-signsgd to improve its communication efficiency. extensive simulations of the proposed framework on publicly available industrial control systems datasets demonstrate that the proposed framework can achieve superior detection accuracy while preserving the privacy of sensitive power grid related information. furthermore, we find that the gradient quantization scheme utilized improves communication efficiency by 40% when compared to a traditional federated learning approach without gradient quantization which suggests suitability in a real-world scenario.",,2023-04-07,,"['muhammad akbar husnoo', 'adnan anwar', 'haftu tasew reda', 'nasser hosseinzadeh', 'shama naz islam', 'abdun naser mahmood', 'robin doss']",https://arxiv.org/pdf/2304.03640.pdf
445,2304.03641,a block coordinate descent method for nonsmooth composite optimization   under orthogonality constraints,math.oc cs.lg cs.na math.na,"nonsmooth composite optimization with orthogonality constraints has a broad spectrum of applications in statistical learning and data science. however, this problem is generally challenging to solve due to its non-convex and non-smooth nature. existing solutions are limited by one or more of the following restrictions: (i) they are full gradient methods that require high computational costs in each iteration; (ii) they are not capable of solving general nonsmooth composite problems; (iii) they are infeasible methods and can only achieve the feasibility of the solution at the limit point; (iv) they lack rigorous convergence guarantees; (v) they only obtain weak optimality of critical points. in this paper, we propose \textit{\textbf{obcd}}, a new block coordinate descent method for solving general nonsmooth composite problems under orthogonality constraints. \textit{\textbf{obcd}} is a feasible method with low computation complexity footprints. in each iteration, our algorithm updates $k$ rows of the solution matrix ($k\geq2$ is a parameter) to preserve the constraints. then, it solves a small-sized nonsmooth composite optimization problem under orthogonality constraints either exactly or approximately. we demonstrate that any exact block-$k$ stationary point is always an approximate block-$k$ stationary point, which is equivalent to the critical stationary point. we are particularly interested in the case where $k=2$ as the resulting subproblem reduces to a one-dimensional nonconvex problem. we propose a breakpoint searching method and a fifth-order iterative method to solve this problem efficiently and effectively. we also propose two novel greedy strategies to find a good working set to further accelerate the convergence of \textit{\textbf{obcd}}. finally, we have conducted extensive experiments on several tasks to demonstrate the superiority of our approach.",,2023-04-07,,['ganzhao yuan'],https://arxiv.org/pdf/2304.03641.pdf
446,2304.03646,fairness through aleatoric uncertainty,cs.lg cs.cy,"we propose a unique solution to tackle the often-competing goals of fairness and utility in machine learning classification tasks. while fairness ensures that the model's predictions are unbiased and do not discriminate against any particular group, utility focuses on maximizing the accuracy of the model's predictions. our aim is to investigate the relationship between uncertainty and fairness. our approach leverages this concept by employing bayesian learning to estimate the uncertainty in sample predictions where the estimation is independent of confounding effects related to the protected attribute. through empirical evidence, we show that samples with low classification uncertainty are modeled more accurately and fairly than those with high uncertainty, which may have biased representations and higher prediction errors. to address the challenge of balancing fairness and utility, we propose a novel fairness-utility objective that is defined based on uncertainty quantification. the weights in this objective are determined by the level of uncertainty, allowing us to optimize both fairness and utility simultaneously. experiments on real-world datasets demonstrate the effectiveness of our approach. our results show that our method outperforms state-of-the-art methods in terms of the fairness-utility tradeoff and this applies to both group and individual fairness metrics. this work presents a fresh perspective on the trade-off between accuracy and fairness in machine learning and highlights the potential of using uncertainty as a means to achieve optimal fairness and utility.",,2023-04-07,,"['anique tahir', 'lu cheng', 'huan liu']",https://arxiv.org/pdf/2304.03646.pdf
